customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7112,Jennifer Cisneros MD,hopkinsolivia@example.com,Netherlands,2023-12-30,Basic,19807.37
1875,Matthew Watkins,wayneschmidt@example.com,Singapore,2022-03-20,Premium,19848.65
8517,Frank Martinez,ylozano@example.com,India,2025-02-27,Basic,48679.35
5271,Jane King,ryan46@example.net,Italy,2024-12-10,Standard,1340.83
5097,Carmen Jordan,lramos@example.net,Argentina,2020-11-11,Basic,1231.24
2905,Paul Cabrera,brian64@example.org,Switzerland,2025-08-07,Standard,25312.57
571,Travis Harris,ysantos@example.com,United Kingdom,2023-04-22,Basic,988.94
1449,Lisa Grant,ryan03@example.net,France,2022-06-28,Standard,41919.69
5965,Danny Smith,amymorales@example.org,Canada,2025-04-13,Basic,33365.11
6243,Nichole Thompson,diane11@example.com,Italy,2026-02-10,Standard,39874.98
6348,Benjamin Alvarez,kmiles@example.com,New Zealand,2020-04-08,Premium,14380.57
7875,Mariah Eaton,brian44@example.org,Netherlands,2024-07-30,Basic,5432.69
9817,Kathryn Moore,kristenwilson@example.net,Italy,2024-05-20,Basic,4429.99
3227,Frank Flores,raymond16@example.net,New Zealand,2022-10-31,Standard,35449.48
9745,Dawn Blevins,smithjennifer@example.com,Germany,2024-04-29,Premium,47502.19
3979,Jerry Hamilton,doris49@example.org,South Korea,2025-03-09,Premium,49280.67
4384,David Koch,ashleysolis@example.net,Australia,2020-10-09,Standard,30335.65
7857,Ronald Cook,lisascott@example.net,France,2023-12-30,Standard,39362.27
3540,Nicole Rodriguez,proach@example.net,South Korea,2020-09-11,Standard,19939.19
5683,Janice Bailey,kleinmatthew@example.org,New Zealand,2023-01-06,Standard,44791.7
2828,Michael Jensen,robertwalker@example.com,Singapore,2021-06-20,Premium,31439.89
7659,Kelly Williams,underwoodhaley@example.org,Singapore,2024-11-16,Premium,41881.91
4997,Eric Woods,gregoryfarrell@example.com,Argentina,2022-08-17,Premium,26049.67
1339,Anna Ross,tinawilliams@example.org,New Zealand,2021-05-20,Standard,20999.52
3263,Howard Castillo,tina20@example.org,Canada,2020-11-01,Standard,18144.47
6387,Sara Lawson,pdonovan@example.org,Netherlands,2022-01-07,Basic,36030.04
7952,Megan Ryan,vchristensen@example.com,New Zealand,2026-08-06,Premium,17051.58
651,Aaron Schroeder,william47@example.com,Japan,2022-08-10,Basic,42343.06
2903,Emily Bauer,seth61@example.com,Japan,2021-01-01,Premium,28714.26
2259,Daniel Smith,kennethporter@example.net,Italy,2023-07-09,Basic,956.82
7403,Johnathan Palmer,hannah74@example.net,United States,2024-07-19,Standard,48389.03
3522,Sarah Martin,lmaynard@example.net,Argentina,2021-11-26,Standard,35553.39
2731,Francisco Coleman,angelacasey@example.com,Mexico,2024-11-19,Standard,39444.56
5497,Mitchell Williams,sarah26@example.org,Germany,2025-01-26,Standard,4786.85
4479,Andrew Chavez,rmullen@example.org,Mexico,2020-10-04,Standard,1615.58
1597,Michael Nixon,kimnoah@example.net,Netherlands,2021-11-15,Standard,32788.41
7067,Ashley Burton MD,jpatton@example.net,Australia,2024-08-30,Premium,36706.99
2585,William Lindsey,jonesalicia@example.net,Sweden,2023-12-06,Premium,39212.64
5442,Brian Medina,stephensonronald@example.org,Norway,2024-06-05,Premium,10600.78
3197,Randall Cox,jenniferbutler@example.com,New Zealand,2021-03-28,Premium,33640.24
8524,Carlos Burke,taylorscott@example.org,Singapore,2025-08-20,Standard,20759.75
7683,Anthony James DVM,hgarza@example.net,Netherlands,2021-03-29,Standard,19934.59
5377,Jessica Warren,jose60@example.net,Japan,2021-10-21,Basic,4170.16
1259,Omar Price,sbarnes@example.net,Mexico,2022-09-08,Standard,5074.06
5278,Tammy Jackson,jameswhite@example.com,Singapore,2021-08-01,Standard,15280.3
992,Levi Lopez,lperry@example.com,Australia,2026-07-10,Standard,36178.81
3505,Christopher Waters,samuel14@example.net,India,2025-03-30,Standard,385.34
114,Carolyn Miller,maxwellcorey@example.net,United Kingdom,2023-06-23,Standard,5396.85
920,Michael Sims,terry53@example.net,Canada,2024-02-13,Premium,33230.67
2510,Rita Graves,scottwalton@example.net,United Kingdom,2025-02-14,Standard,11381.53
9405,Jeffrey Wells,elizabeth97@example.com,Norway,2025-02-24,Standard,25299.63
166,David Thompson,phayes@example.com,Mexico,2021-09-13,Standard,21593.59
5264,Laura Coleman,mvaughan@example.org,Japan,2022-10-07,Standard,10802.91
4604,Beth Brown,bbates@example.org,Sweden,2023-11-03,Basic,31039.05
950,Andrew Roberts,terri85@example.com,New Zealand,2024-05-09,Premium,23860.05
4595,Kiara Santana,angelacortez@example.net,Japan,2020-08-03,Basic,42162.12
5728,Kristi Jordan,alexander83@example.net,Mexico,2021-07-19,Premium,23720.23
3771,Sarah Berry,brianoconnor@example.com,Japan,2020-06-20,Standard,46420.0
2507,Michelle Mendoza DVM,howardcox@example.net,France,2022-08-24,Premium,16083.04
5108,Monica Medina,ealvarado@example.org,India,2023-10-07,Premium,8222.86
2851,Tammy Garcia,nicholaschapman@example.com,Japan,2026-05-23,Premium,21159.51
6486,Corey Thornton,markthomas@example.com,Singapore,2022-06-10,Premium,1561.48
5363,Jonathan Glover,jessicaspence@example.com,Switzerland,2024-09-19,Basic,2017.01
7443,Seth Olsen,sarahmiller@example.net,Netherlands,2022-06-07,Standard,17174.28
4447,Jonathan Cisneros,vargasjennifer@example.net,Singapore,2025-08-03,Premium,12302.07
4461,Richard Bauer,ashley13@example.com,India,2025-02-22,Basic,34685.61
9514,Janice Smith,gedwards@example.net,Norway,2023-03-21,Premium,20407.03
2506,William Martinez,bishopbrittany@example.com,Germany,2021-11-01,Basic,229.59
1115,Jamie Solomon,hollandanne@example.com,Spain,2025-05-12,Premium,45667.73
8398,Daniel Morton,williamsalexis@example.com,India,2023-01-20,Premium,22851.96
299,Lori Ingram,craig30@example.net,United States,2023-06-10,Basic,19270.63
1676,Cory Hogan,ksimpson@example.com,Australia,2026-08-04,Standard,4890.84
3348,Brianna Martin,dennislinda@example.net,Brazil,2026-05-21,Standard,14495.68
2736,Kevin Fisher,leerhonda@example.org,Sweden,2022-03-15,Basic,43530.13
7820,James Morgan,ggreen@example.net,Singapore,2023-02-27,Basic,38108.27
4989,Christina Ramirez,jasmincampbell@example.net,Italy,2026-05-13,Basic,2286.26
9895,Allison Stokes,lesliebanks@example.net,Mexico,2025-12-08,Standard,42866.53
5818,Caitlin Howard,blackangela@example.net,Spain,2026-02-24,Standard,11893.06
4326,Larry Higgins,mrodriguez@example.com,New Zealand,2024-02-06,Basic,7169.99
6720,Kevin Fernandez,donna81@example.net,Switzerland,2022-05-17,Basic,29305.57
8787,Kevin Benson,jennifer77@example.net,Mexico,2020-08-06,Basic,26872.77
4551,Steven King,wdavis@example.com,France,2021-04-29,Basic,3709.84
8573,Charles Thornton Jr.,millernicholas@example.net,Mexico,2022-08-12,Basic,34420.49
7848,Michelle Gould,tina67@example.org,Italy,2024-12-31,Standard,36517.73
2104,Melody Griffin,christine35@example.com,Mexico,2025-04-24,Standard,35142.9
5814,Stephanie Sanders,harrisstephanie@example.net,New Zealand,2022-10-24,Basic,6480.83
9105,Douglas Sullivan,kayla34@example.net,Switzerland,2023-08-30,Basic,25218.28
7454,Sandra Smith,monica94@example.net,Germany,2023-03-13,Premium,3272.24
1838,Jill Spencer,alexander19@example.org,Spain,2024-03-06,Standard,2099.79
7903,Alexa Ingram,prestonmarcus@example.com,United States,2025-03-03,Premium,5181.77
8319,Stacey Sampson,veronica90@example.org,South Korea,2026-03-30,Standard,47272.31
8724,Thomas Nelson,timothy48@example.com,India,2023-06-08,Standard,12937.07
608,Amy Garcia,smckee@example.org,Switzerland,2022-11-02,Standard,26386.63
8375,Dr. Linda Fleming MD,tamarafernandez@example.org,Spain,2024-02-20,Premium,41083.47
1094,Deborah Mercado,williamschad@example.net,Singapore,2024-07-15,Basic,26611.91
6388,Michael Johnson,thompsonveronica@example.net,Argentina,2023-10-14,Premium,5827.22
6506,Nancy Moreno,barbarabarrett@example.org,South Korea,2021-05-04,Premium,35939.47
8965,Brian Mccarty,rmarshall@example.org,Argentina,2023-09-03,Standard,32279.96
4488,Scott Brown,dwood@example.org,Japan,2022-05-31,Standard,24922.5
161,Dana Martinez,michaelwilliams@example.com,Spain,2024-12-16,Premium,23131.69
204,Paula Bradley,mgreen@example.com,Norway,2022-06-14,Premium,42414.12
7041,Pamela Dixon,parrishjames@example.com,Mexico,2024-09-27,Basic,40810.15
5894,Deborah Townsend,jeffrey16@example.com,Brazil,2023-01-26,Premium,47845.14
4934,Aaron Diaz,benjamindebra@example.net,Sweden,2026-06-26,Basic,42636.86
2935,Adam Garcia,danielkelly@example.org,Netherlands,2021-01-30,Standard,20672.32
7323,Andrew Potter,zachary33@example.com,Canada,2024-12-31,Basic,10686.96
2436,Alexandria Wise,rchandler@example.com,France,2025-08-09,Premium,34029.66
1231,Christopher Perez,ycervantes@example.org,Norway,2020-12-17,Premium,49055.49
8676,Jose Crawford,amorris@example.com,Germany,2023-11-25,Premium,12783.74
3047,Brent Harris,ybrown@example.org,Sweden,2024-09-24,Basic,35067.03
9655,Brandon Thomas,acraig@example.com,Norway,2025-12-30,Basic,42663.88
8420,Robert Anthony,donald36@example.com,Japan,2026-07-11,Premium,13247.3
7667,Amy Hunter,vicki73@example.com,Argentina,2025-02-01,Premium,47917.66
6408,Tracy Rodriguez,lgarcia@example.net,Argentina,2023-03-19,Premium,23874.8
4252,Nathaniel Walter,esolomon@example.org,Brazil,2022-01-04,Premium,36642.27
5578,Taylor Salinas,brownmolly@example.org,Canada,2024-09-03,Basic,43784.15
3294,Lisa Hernandez,rthomas@example.org,United Kingdom,2023-08-13,Premium,5383.75
4035,Dr. Jeffrey Valentine,megan09@example.net,Germany,2026-01-26,Premium,30966.17
8113,Martin Cox,charlesbecker@example.org,New Zealand,2020-02-27,Basic,41452.05
4291,Earl Hall,smithpatrick@example.com,Norway,2023-06-18,Premium,27128.89
4335,Elizabeth Sanchez,paulnguyen@example.net,Norway,2026-03-26,Premium,32701.8
5932,John Estrada,logananderson@example.net,Australia,2023-03-23,Premium,21189.81
3878,Susan Garcia,terri49@example.org,Netherlands,2020-03-18,Standard,48689.01
5429,Maria Sanders,samanthamiller@example.org,Sweden,2022-07-14,Premium,8837.48
4754,Erika Bates,pwilliams@example.net,Italy,2021-09-12,Premium,39259.22
4887,Frank Freeman,matthew96@example.org,Netherlands,2024-03-14,Standard,6181.94
858,Annette Melton,rnichols@example.com,France,2026-02-03,Premium,6346.67
8234,Anthony Cook II,plang@example.net,Switzerland,2020-03-21,Standard,25525.73
8376,Scott Hansen,crystalhampton@example.org,India,2024-01-29,Standard,6873.09
2562,Jeffery Neal,ssmith@example.org,South Korea,2023-11-27,Premium,41055.37
3802,Adam Sanchez,jameschapman@example.com,France,2022-02-16,Basic,25781.55
2641,Luis Davis,kmueller@example.org,Japan,2020-03-09,Premium,15176.87
9664,Shaun Johnson,ugraham@example.org,Netherlands,2025-01-16,Basic,46851.19
4491,Jason Jones,omeyers@example.org,Germany,2025-06-08,Basic,3391.37
2348,Cynthia Harrell,rmclean@example.net,Sweden,2023-10-21,Premium,24329.48
650,Jackie Clements,thomasbond@example.net,India,2025-04-06,Standard,5314.1
2782,Rhonda Pena,xsmall@example.net,Japan,2021-11-12,Basic,40538.61
5653,Frank Payne,jason22@example.com,Japan,2023-12-26,Standard,33292.4
8544,Tracy Whitaker,rebekahjennings@example.org,New Zealand,2026-03-05,Basic,30852.75
8678,Charles Moore,austinbrown@example.com,Japan,2025-09-23,Standard,18498.77
6434,Katherine Weaver MD,alexander55@example.net,India,2022-06-20,Basic,42899.24
616,Clayton Steele,davisnatalie@example.org,Mexico,2020-12-04,Basic,2287.69
8449,Carol Harris,aarroyo@example.org,Australia,2022-10-30,Standard,9758.81
2576,Lisa Mosley,kimberlypittman@example.org,United States,2023-04-02,Standard,304.82
54,Michael Warner,user003@nodotdomain,Singapore,2022-08-10,Premium,36244.65
3341,Christian Cross,quinndaniel@example.com,France,2021-07-11,Standard,37756.2
7038,Brandon Johns,johncrawford@example.net,Norway,2025-03-22,Premium,48294.96
1706,Justin Smith,donna14@example.com,Mexico,2023-05-21,Basic,46509.96
9061,Charles Mendez,nallen@example.net,India,2024-12-26,Standard,489.31
9353,Susan Kelley,iperry@example.com,France,2021-12-03,Basic,14734.44
1494,Alexander Webb,smithjeanne@example.net,Spain,2022-03-12,Standard,23209.31
9964,Laura Luna,nicole57@example.org,Italy,2022-06-29,Standard,39370.6
5633,Lisa Kaiser,bradybradley@example.com,Argentina,2022-12-12,Premium,23571.89
804,Margaret Tanner,amarshall@example.org,United States,2024-11-07,Basic,20015.96
4954,Bryan Harrison,xjones@example.org,Netherlands,2026-08-03,Premium,26024.41
6934,Candice Sanders,bryanespinoza@example.net,India,2024-07-31,Standard,18865.11
7105,Matthew Shea,shanebennett@example.org,South Korea,2022-08-28,Standard,596.44
991,Mitchell Griffith,michael66@example.org,Australia,2024-08-18,Standard,8986.94
2775,Paul Swanson,danielle36@example.net,Spain,2020-07-16,Standard,40232.06
7471,Doris Rios,chadpeterson@example.org,France,2025-10-22,Standard,2557.54
6420,Olivia Dorsey,lmcdonald@example.org,Singapore,2022-03-20,Premium,37348.93
3514,John Jackson,yrhodes@example.org,Mexico,2023-10-05,Premium,42473.58
5479,Tommy Romero,lmcmillan@example.org,South Korea,2025-01-15,Basic,1197.91
8401,Jonathan Solomon,michele39@example.org,Norway,2020-03-31,Premium,13607.69
220,Robert Montgomery,fcopeland@example.com,France,2020-09-28,Standard,26899.72
6970,Thomas Hunt,ianbird@example.com,Singapore,2025-02-28,Premium,24567.73
1289,Yolanda Garrett,tbarajas@example.com,Japan,2025-11-11,Standard,43469.47
3164,Erica Baker,wagnerlori@example.org,France,2024-03-23,Standard,40945.0
4679,Kelsey Griffith,bassphilip@example.org,Sweden,2024-11-18,Premium,47954.76
2619,Candice Gomez,pperry@example.org,Italy,2023-10-01,Premium,43915.6
3613,Ashley Sanchez,carlsonmegan@example.net,Norway,2022-04-24,Standard,45310.56
44,Mark Brown,,South Korea,2023-11-07,Standard,29518.57
8095,Stephen Leon,joel97@example.org,Netherlands,2021-04-11,Premium,38586.39
8373,Nicole Brewer,andrewstanley@example.net,United States,2026-06-19,Premium,44299.72
3793,Christina Davis,delgadogeorge@example.net,France,2024-03-11,Basic,44248.23
3572,Danielle Norris,bcarson@example.com,South Korea,2021-07-10,Standard,43359.67
9981,Autumn Robinson,linda87@example.net,France,2020-06-14,Basic,20943.34
1504,Steven Flores,kayla56@example.com,Sweden,2024-11-02,Premium,10275.81
5557,Taylor Stark,bennettdaniel@example.net,Switzerland,2023-07-06,Premium,3480.9
9831,Veronica Huang,youngcameron@example.net,Singapore,2025-01-05,Premium,45926.26
3440,Jackie Morgan,gsmith@example.org,Argentina,2022-05-20,Premium,24217.61
1893,Mario Chavez,mlopez@example.com,Switzerland,2022-01-17,Premium,35211.33
9324,Russell Bates,estradatimothy@example.net,South Korea,2020-07-01,Basic,28056.06
5256,Jeffrey Petersen,carterpatrick@example.com,Australia,2021-02-25,Standard,30867.43
1956,Valerie Gonzalez,myersmaria@example.com,Canada,2021-10-03,Standard,21445.31
5168,Devin Black,xsmith@example.net,Mexico,2024-01-18,Premium,26656.4
4815,Sherry Shannon,michaelwatson@example.com,United States,2021-01-25,Basic,36945.99
6265,Dr. Jessica Chase MD,katherinewilliams@example.com,South Korea,2026-04-25,Standard,8021.26
1506,Bruce Hernandez,michaelgonzalez@example.net,Argentina,2021-03-30,Premium,15222.45
671,Ashley Edwards,amberwatson@example.org,India,2024-10-29,Premium,28127.59
8908,Michael Horton,hernandezdana@example.net,Australia,2021-03-06,Basic,21377.52
7056,Ariel Murphy,cynthia30@example.net,Singapore,2023-02-06,Basic,16745.42
898,Sarah Pittman,masondavid@example.org,France,2024-08-27,Standard,16632.16
6179,Andrew Carter,gary75@example.com,Switzerland,2023-05-16,Premium,19745.13
2667,Angel Knight,jasonabbott@example.net,Japan,2024-04-13,Basic,23816.56
3194,Amber Kennedy,gabrielleberry@example.com,South Korea,2024-02-21,Basic,16860.47
2891,Wendy Webb,mackenziekelly@example.com,South Korea,2020-12-27,Basic,13199.79
7774,Jeffery Jennings,luis01@example.com,France,2026-05-27,Basic,46099.88
2622,Patrick Santana,chapmanmorgan@example.org,Spain,2024-04-08,Premium,47541.82
6009,Gloria Lynch,lisahenderson@example.com,Switzerland,2025-12-05,Standard,26422.86
5957,John Stewart,olivialopez@example.com,United Kingdom,2022-05-02,Basic,28107.56
3,Kristy Robinson,,Japan,2022-11-19,Premium,17133.12
2371,Jade Allen,james44@example.org,South Korea,2020-05-03,Premium,15746.56
7915,John Perez,stephanie71@example.com,Brazil,2025-01-11,Premium,37126.42
1770,Jaclyn Watson,travis85@example.net,Italy,2020-10-07,Premium,15661.62
8507,Andrew Rodriguez,samantha74@example.org,Spain,2021-06-18,Basic,1588.66
6026,Sara Wilkins,wosborne@example.org,Norway,2024-11-12,Standard,18664.07
532,James Tran,valerieyoder@example.net,Italy,2026-05-23,Premium,46579.31
8725,Travis Hernandez,davidsonpatrick@example.org,Mexico,2024-06-16,Basic,47156.27
8650,Rebecca Nicholson,jford@example.net,Switzerland,2026-04-27,Basic,27885.32
7874,Christine Farrell,angelarios@example.org,United Kingdom,2025-06-20,Basic,30397.39
8891,Larry Pitts,isaac32@example.com,Canada,2021-01-06,Basic,26103.6
3121,Steven Haas,eileenortiz@example.com,Canada,2025-06-16,Basic,19474.29
9023,Sally Thomas,kristinking@example.org,Brazil,2024-09-06,Standard,10830.81
732,Johnathan Brown,troysnyder@example.org,Norway,2025-12-02,Premium,3552.95
3407,Brian Barrett,nunezcolleen@example.net,United States,2021-10-09,Premium,6225.18
2340,Kelly Kent,roneal@example.com,Singapore,2022-10-30,Standard,21959.19
5968,Stephanie Brown,uclark@example.org,Germany,2021-03-01,Basic,23165.79
6581,Jason Mcdonald,mcdowellpaul@example.net,Canada,2026-05-11,Basic,6521.78
2566,Christian Riddle,denise62@example.com,France,2023-09-24,Premium,7691.33
7727,Danny Lee,burtonmegan@example.org,Norway,2020-10-03,Basic,28163.72
7821,Lindsay Chavez,bmartinez@example.com,Singapore,2024-01-08,Premium,31348.4
6714,Nicole Jones,yhicks@example.net,Australia,2022-02-27,Standard,36285.39
6996,Jose Coleman,shannonsnyder@example.net,Germany,2022-07-27,Premium,33424.41
6943,Kimberly Kane,david97@example.net,Japan,2021-09-14,Standard,27657.7
7795,Anne Jones,karismith@example.com,Switzerland,2023-05-18,Premium,28343.11
8976,Emily Romero,isingh@example.com,Sweden,2024-12-31,Standard,3765.97
1256,Jeffrey Carter,adam39@example.org,Netherlands,2026-04-28,Basic,38129.65
2105,Joshua Kramer,millerjason@example.org,Netherlands,2025-10-26,Standard,39302.95
6735,Laura Spence,omarvasquez@example.org,Switzerland,2020-11-11,Basic,22817.13
9779,Tanya Trevino,pam28@example.com,United Kingdom,2021-11-15,Premium,34169.04
6225,Jonathon Knapp,collinstodd@example.net,France,2021-12-09,Premium,45839.47
9151,Jessica Calhoun,phyllisbowman@example.org,India,2021-03-31,Premium,27605.04
4995,Kenneth Maxwell,wernerjill@example.com,Japan,2026-04-10,Premium,24106.95
8970,James Zuniga,jennifer71@example.net,India,2024-11-21,Basic,37913.87
6840,Jennifer Cochran,larry17@example.com,Japan,2020-12-19,Basic,20141.89
5058,Andrew Chavez,taylorsharon@example.org,France,2022-01-26,Standard,24913.03
5847,Tina Little,zjacobs@example.org,New Zealand,2023-08-31,Premium,878.97
4435,Kimberly Ryan,ywilliams@example.net,Sweden,2022-10-03,Standard,26999.87
3485,Jason Smith,oleon@example.org,Argentina,2025-12-06,Standard,12311.44
9494,Timothy Lee,lisa97@example.org,Brazil,2020-02-08,Basic,34132.88
5319,Heather Sweeney,blackrichard@example.net,South Korea,2025-11-29,Premium,7801.14
3817,Amy Montgomery,ewashington@example.org,Sweden,2020-03-31,Basic,29557.12
5730,Debbie Ward,kimberly93@example.net,Japan,2020-05-04,Basic,24624.53
8904,Albert Bishop,danielconley@example.com,Mexico,2020-10-16,Standard,12984.7
7841,Joshua Cunningham,patrick87@example.com,Argentina,2025-04-07,Premium,24900.92
9890,Mark Harris,philipwilliams@example.com,Mexico,2022-01-10,Basic,22134.81
1622,Randy Robinson,christine15@example.com,Netherlands,2026-01-14,Premium,11237.65
9424,Patricia Cobb,cruzrandall@example.org,Singapore,2022-10-20,Basic,38202.81
6308,Erin Diaz,brandon74@example.net,New Zealand,2023-04-24,Standard,22520.18
9305,Christian Lambert,tara29@example.org,Canada,2025-01-02,Basic,25345.64
8903,Brendan Howard,dustinhuff@example.org,Brazil,2021-06-09,Standard,14654.14
1097,Kevin Escobar,walexander@example.net,New Zealand,2024-02-02,Standard,46005.18
8058,Jo Hickman,donald14@example.net,Singapore,2024-11-30,Standard,10545.8
9482,Tristan Scott,charlesclayton@example.org,France,2020-09-08,Standard,1210.4
2464,Henry Rivera,andrewcaldwell@example.com,France,2025-12-02,Premium,24984.03
8290,Yolanda Wallace,efernandez@example.org,United States,2024-07-07,Basic,124.96
1789,Zachary Jones,mccoychristian@example.org,France,2024-11-09,Standard,33294.91
251,Felicia Aguilar,wrightpaul@example.net,Spain,2022-10-09,Standard,29751.43
9927,Mary Santana,nlewis@example.com,United Kingdom,2024-02-11,Standard,6621.54
6192,April Clark,dean03@example.org,Japan,2023-08-27,Premium,1558.75
9651,Whitney Ochoa,cbrooks@example.com,Germany,2025-06-29,Standard,39816.43
193,Courtney Rodriguez,wesleydominguez@example.org,Australia,2023-12-22,Basic,11154.4
821,Anthony Armstrong,jennifermarsh@example.com,Sweden,2026-07-21,Premium,23509.64
9628,Phillip Ramirez,hunttiffany@example.org,Norway,2021-04-02,Standard,32539.33
5715,John Williams,brittany12@example.org,New Zealand,2021-01-09,Premium,7217.96
7196,Tyler Watson,rrichardson@example.net,Singapore,2023-09-24,Standard,5314.06
5716,Steven Stone,michaelrangel@example.org,Germany,2023-06-28,Standard,39644.66
4401,Debbie Schneider,cherylhartman@example.org,Canada,2021-07-09,Premium,25763.6
9291,Deborah Shaw,olivia42@example.org,United Kingdom,2023-06-18,Premium,8236.34
5389,Heather Diaz,colleen97@example.com,Spain,2023-03-19,Premium,37834.56
4167,Roger Weaver,ereed@example.org,Spain,2023-10-12,Basic,42040.84
4952,Kristen Blair,fuenteszachary@example.org,New Zealand,2025-06-15,Basic,38070.51
2688,Ashley Reese,andrew67@example.com,Argentina,2026-07-17,Basic,30733.21
4391,Wendy Smith,yvonnerojas@example.org,Germany,2023-04-11,Standard,22129.43
5861,Ashley Dunn,castrojeffrey@example.org,Singapore,2023-08-01,Standard,31985.23
5982,Jerome Parker,ysmith@example.com,Germany,2023-05-16,Standard,42605.96
4928,Catherine Garcia,bphillips@example.com,Canada,2020-09-20,Premium,5091.69
6736,Phillip Herman,pwatson@example.net,South Korea,2023-08-02,Basic,26471.13
2608,Eric Fitzpatrick,chenjustin@example.org,South Korea,2024-08-23,Standard,2112.7
7467,Shannon Donovan,fharrison@example.net,Norway,2025-07-31,Basic,18944.32
239,Julian Conner,georgeolsen@example.org,Sweden,2024-06-10,Basic,28370.51
4016,Sabrina Miller,beltranerika@example.org,France,2021-02-04,Standard,49196.92
9263,Teresa Norris,domingueztyler@example.com,Canada,2023-04-13,Premium,41965.23
2978,Jonathan Graves,combstravis@example.org,India,2024-05-31,Premium,15928.79
5713,Adam Shannon,swalker@example.com,Norway,2022-12-01,Basic,25947.85
9857,Francisco Johnson,tmatthews@example.org,Netherlands,2021-09-03,Premium,10477.5
5474,Julie Padilla,luis08@example.net,South Korea,2024-03-31,Premium,2081.4
946,Brittany Davis,patrickharris@example.com,Brazil,2023-06-17,Basic,45894.62
8252,Kenneth Watts,lawrenceperkins@example.org,Mexico,2023-09-21,Standard,49522.62
7682,Jason Waters,trujillotiffany@example.net,Brazil,2020-06-01,Standard,7350.8
5098,Mary Johnson DDS,michelle13@example.net,Italy,2024-04-22,Premium,6382.44
6806,Jennifer Sparks,tammy91@example.net,Mexico,2020-04-16,Basic,48590.1
5804,Tyler Stout,paulaschultz@example.org,Switzerland,2025-04-16,Premium,38501.42
3553,Mark Johnson,rebeccacarroll@example.org,Sweden,2020-03-30,Standard,24935.42
9970,Kayla Taylor,stacey56@example.net,United Kingdom,2025-07-11,Standard,40932.28
3361,Justin Cuevas,calvinosborne@example.net,Singapore,2021-02-28,Standard,45390.11
8250,Laura Garcia,brownstephen@example.org,Australia,2026-07-30,Basic,31996.47
2411,Christopher Wright,williampearson@example.net,Australia,2025-05-18,Basic,26600.3
4508,Deborah Garza,cartercarol@example.com,Germany,2020-03-12,Premium,49314.26
8463,Brian Nixon,xhunt@example.org,Canada,2025-11-08,Basic,19757.48
3983,Alicia James,justinmcdaniel@example.org,Mexico,2024-10-22,Standard,41511.11
147,Susan Turner,lawrencemegan@example.org,Netherlands,2023-01-22,Standard,39683.44
6649,Kimberly Holmes,jamieashley@example.com,Spain,2023-06-29,Premium,19073.57
2295,Jessica Mcdonald,iortiz@example.org,Brazil,2021-03-16,Premium,14336.59
2254,Terry Glover,mfarley@example.com,France,2024-04-13,Basic,14071.48
3612,Daniel Shaw,blakethomas@example.net,South Korea,2020-12-17,Premium,16097.53
5354,Vanessa Bishop,ccollins@example.net,Australia,2020-11-29,Premium,31212.06
1737,Gregory Wallace,jaimegarcia@example.com,Spain,2021-03-15,Standard,43663.11
7916,Adam Gillespie,bentleymichael@example.net,Switzerland,2023-08-20,Basic,2244.4
7660,Heather Williams,wmiller@example.net,South Korea,2020-07-28,Standard,43847.89
115,Lisa Allen,jamesmyers@example.com,South Korea,2020-07-30,Premium,43638.91
8861,Julie Jordan,mlee@example.com,United States,2021-04-13,Standard,39479.64
5650,Tamara Peterson,collinsmatthew@example.com,Switzerland,2020-05-05,Standard,13561.91
9845,Ronald Knapp,tiffanybailey@example.org,Netherlands,2020-10-25,Basic,23893.66
499,Felicia Krueger,bauermichelle@example.net,Singapore,2023-06-04,Standard,17901.87
7823,Kathryn Perry,amorales@example.com,Italy,2022-04-03,Premium,47528.25
721,Dr. Andrea Marshall,dmiller@example.com,Canada,2026-02-25,Basic,48143.24
7259,Steven Martin,douglas70@example.com,Spain,2023-09-23,Standard,14138.51
8844,Mr. Leonard Jackson,derrick64@example.org,Brazil,2024-09-05,Premium,24990.91
5731,David Murphy,lauramckenzie@example.net,Spain,2021-01-01,Standard,44976.74
3090,Andrea Lopez,sheliaedwards@example.com,Mexico,2024-07-18,Premium,16197.92
7227,Joshua Henderson,georgejackson@example.net,South Korea,2025-02-24,Premium,44212.71
7307,Angela Trevino,ltran@example.com,Singapore,2026-06-03,Standard,3636.63
6509,Richard Smith,wellstracy@example.org,Norway,2024-08-20,Standard,43636.4
597,Jesse Clark,heatherkelly@example.net,Italy,2022-10-02,Standard,32805.54
9093,Gregory Roberts,michael30@example.net,Japan,2026-07-20,Basic,40672.15
6096,Michael Guerra,dterry@example.net,Mexico,2021-11-22,Premium,33951.09
6054,Amanda Brown,david35@example.net,Brazil,2020-10-12,Basic,45993.93
5165,Lydia Payne,schmidtmariah@example.com,Japan,2026-06-18,Basic,6749.6
1648,Brittany Riley,tiffany40@example.org,Switzerland,2022-05-16,Premium,22866.38
8168,Allison Davis,zmorgan@example.net,Sweden,2024-07-09,Standard,4486.35
6921,Rebecca Clark,mortonjennifer@example.org,New Zealand,2025-01-01,Standard,11059.36
2701,Lindsey Gray,stacie70@example.org,Norway,2025-03-15,Basic,40573.82
8204,Amy Fields,cynthiajohnson@example.com,New Zealand,2022-10-11,Premium,37942.6
1701,Leslie Hernandez,ipoole@example.org,Brazil,2020-03-27,Premium,6865.1
